Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,Conn_01x02,PinHeader_1x02_P2.54mm_Vertical,165.5572,-93.8326,180.0,top
SW1,SW_SPDT,TerminalBlock_bornier-3_P5.08mm,176.3268,-84.582,90.0,top
