Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,9.8,0,0,48.3,54.44435,2.857836,0,0,0,0,0,0,85,85,0,0
0.09999999,B,0.09999999,0.03044062,0,1.046296,0,131.4723,9.755943,0.0336432,0,48.14948,54.44435,2.927844,401.428201856294,399.64649183608,37.7793966163022,39.3108114686365,34.94323,3.338625,85,85,1.56224,0.1507527
0.2,B,0.2,0.06418986,0,0.9187589,0,137.808,9.694652,0.1313379,0,47.99897,54.44435,2.997852,424.870463250483,423.000086716696,39.8225712422913,79.2746834437505,76.19003,7.228739,85,85,7.099624,0.6774342
0.3,B,0.3,0.1009605,7.243721,0.8539745,0,144.1575,9.630392,0.3018967,0,47.84845,54.44435,3.06786,448.561839346033,446.6018,41.88742,122.574330511405,119.7863,11.3244,85,84.5994,16.90129,1.603387
0.3999999,B,0.3999999,0.1399273,5.013494,1.045322,2.445333,150.5001,9.563165,0.7094897,1.756342,47.69793,53.0687,2.498029,471.922823608849,470.249,39.71183,168.403396794987,165.7396,15.16436,84.8091,84.77227,31.38769,2.925862
0.4999998,B,0.4999998,0.1810637,3.297809,0.8817927,1.570902,156.8146,9.492981,1.001448,1.868419,47.54742,53.49545,2.766529,496.028364857414,493.8586,46.3446,216.769576578359,214.0659,19.45975,84.23906,84.80578,50.60014,4.651403
0.5999997,B,0.5999997,0.2243514,1.80409,0.7901888,0.8564855,163.0795,9.41986,1.376632,1.551835,47.3969,53.89255,3.021234,520.232548507091,516.9816,58.06832,267.639806011669,264.7287,24.69726,83.34574,84.67014,74.77412,6.849364
0.6999996,B,0.6999996,0.2697663,0.5447704,0.7462777,0.2807484,169.2701,9.343834,1.877825,0.7310213,47.24638,54.25285,3.258822,544.420080868708,539.3685,73.9922,320.981437284791,317.6645,31.35552,82.30071,84.3628,104.14,9.638696
0.7999995,B,0.7999995,0.3172697,-0.2976937,0.7336664,-0.1011989,175.3659,9.264944,2.55035,-0.3626437,47.09587,54.37402,3.385186,568.408103831754,561.156,90.5081,376.743922654216,372.8029,39.68054,81.40765,83.92441,138.9211,13.17688
0.8999994,B,0.8999994,0.3668138,-0.5449522,0.7332115,-0.2339449,181.3446,9.183245,3.402054,-1.115644,46.94535,54.28407,3.413356,591.904797004924,583.076,101.8512,434.867559899774,430.1186,49.422,80.97976,83.44527,179.3357,17.62292
0.9999993,B,0.9999993,0.4183541,-0.2705159,0.7367113,-0.1326143,187.1785,9.098801,4.439055,-0.8192691,46.79483,54.35249,3.515188,614.563543654275,605.7291,103.8297,495.295119358298,489.6654,59.7951,81.08257,83.03784,225.6039,23.08258
1.099999,B,1.099999,0.4718351,0.1269221,0.7421187,0.04078946,192.8491,9.011685,5.67738,0.3192911,46.64431,54.4158,3.614645,636.433072028452,628.5914,99.59873,557.955951008215,551.5005,69.95885,81.40282,82.77054,277.9526,29.57399
1.199999,B,1.199999,0.5271919,0.2036932,0.7497408,0.09101792,198.3341,8.921987,7.145479,0.8860683,46.4938,54.38098,3.668457,657.58164535981,650.0136,99.47834,622.768215086162,615.5557,79.83624,81.47523,82.61012,336.6081,37.06355
1.299999,B,1.299999,0.5843583,-0.01674612,0.7579719,0.002608542,203.6045,8.829799,8.854814,0.03108161,46.34328,54.44251,3.767084,677.855259720989,669.137,108.3671,689.648536469156,681.6251,90.22198,81.23491,82.45998,401.7818,45.5587
1.399999,B,1.399999,0.6432525,-0.09568069,0.7679174,-0.04317893,208.645,8.73523,10.84234,-0.6210077,46.19276,54.41411,3.82388,696.873350801091,687.1705,115.8843,758.491218551745,749.5353,101.5443,81.09087,82.28475,473.6645,55.14103
1.499999,B,1.499999,0.7037452,0.04458638,0.7816566,0.01357167,213.4347,8.638401,13.17225,0.2326967,46.04225,54.43481,3.903515,714.101353655474,704.8667,114.4713,829.135061042592,819.2316,113.0975,81.18014,82.13982,552.4368,65.87473
1.599999,B,1.599999,0.7657467,0.03316912,0.7789969,0.01851985,217.9447,8.539435,15.49431,0.3744085,45.89173,54.43134,3.971908,730.979438641512,721.5979,116.7365,901.481960028978,890.6615,124.5845,81.14694,82.03721,638.2748,77.75658
1.699999,B,1.699999,0.8291692,-0.03962468,0.7980434,-0.01710267,222.1639,8.438472,18.54875,-0.4036528,45.74121,54.43232,4.042374,744.630200369828,734.3109,123.538,975.393560353211,963.5805,136.6747,81.03414,81.92699,731.3414,90.81384
1.799999,B,1.799999,0.8935912,0.02765904,0.8433633,0.009560991,226.0744,8.335657,22.68347,0.2608851,45.5907,54.43761,4.114841,753.279192966678,743.3062,122.1697,1050.35431947882,1037.525,148.9945,81.0634,81.82787,831.759,105.0989
1.899999,B,1.899999,0.9585163,-0.007455077,0.9475405,-0.000544722,229.6486,8.231146,29.20831,-0.0170178,45.44018,55.40393,4.634301,751.745101174833,741.457,123.9444,1125.7262254531,1111.895,161.2534,81.00177,81.74817,939.6049,120.6096
1.999998,B,1.999998,1.023004,0.007619931,1.069986,0.0009948328,232.8809,8.1251,37.41205,0.03521849,45.28967,56.46152,5.19621,742.287830879134,732.023,123.0185,1200.42780822676,1185.558,173.6891,80.98003,81.66522,1054.854,137.358
2.099998,B,2.099998,1.086693,-0.005715606,1.135455,-0.0007307537,235.7568,8.01769,44.59732,-0.02903601,45.13915,56.70972,5.381663,735.376796896842,725.0399,122.8665,1274.14037488141,1258.258,185.8805,80.93823,81.59656,1177.413,155.3359
2.199998,B,2.199998,1.150024,0.01042889,1.174091,0.00358859,238.252,7.909091,51.40004,0.1588159,44.98863,56.44499,5.328537,728.37595209343,718.1695,121.5076,1347.34652430667,1330.429,198.1711,80.92131,81.52792,1307.214,174.5402
2.299998,B,2.299998,1.212611,-0.006504384,1.222204,-0.002796345,240.3667,7.799486,59.1881,-0.1367954,44.83812,56.2298,5.298457,715.688505435884,705.2931,121.5388,1419.5347919266,1401.596,210.2915,80.87508,81.46715,1444.182,194.9628
2.399998,B,2.399998,1.274046,0.005498631,1.239415,0.003166644,242.0915,7.689063,65.904,0.1699869,44.6876,56.23144,5.369229,705.514592199991,695.4034,119.0166,1490.31010438196,1471.355,222.266,80.85755,81.40973,1588.186,216.5932
2.499998,B,2.499998,1.335319,0.002643886,1.199665,0.0002077369,243.4067,7.578009,69.68018,0.01217587,44.53708,56.15712,5.404668,705.887741910879,695.5652,120.277,1560.90236020552,1540.92,234.2913,80.82487,81.3546,1739.148,239.42
2.599998,B,2.599998,1.396609,-0.002998515,1.166476,-0.0009870892,244.3189,7.466521,73.67767,-0.06288841,44.38657,55.99409,5.39885,703.61709672989,693.1882,120.6944,1631.38273812318,1610.375,246.2936,80.79215,81.30446,1897.062,263.4485
2.699998,B,2.699998,1.4577,0.002978765,1.138021,0.001731928,244.8247,7.354793,77.82209,0.1194146,44.23605,55.78599,5.372066,698.85678733855,688.571,119.4604,1701.49778541703,1679.459,258.2992,80.77119,81.25647,2061.903,288.6795
2.799998,B,2.799998,1.512125,0.003158733,1.115644,0.0008294422,162.6897,7.248807,81.56423,0.06086701,44.08553,55.57911,5.345851,328.429835868535,322.795,60.57677,1760.09621016793,1737.166,268.5136,80.74454,81.21333,2233.394,315.08
2.899998,B,2.899998,1.541107,-0.001171928,1.10468,-0.0006413371,162.764,7.175673,83.32966,-0.04855373,43.93502,55.4633,5.361994,324.539519724736,318.8186,60.66795,1792.72370016717,1769.239,274.5559,80.71454,81.17902,2408.877,342.233
2.999998,B,2.999998,1.569767,0.0001999141,1.094414,0.0004874673,162.6378,7.102662,85.0708,0.03802479,43.7845,55.34631,5.377584,319.733124999738,314.1163,59.66759,1824.91034101105,1800.874,280.5428,80.69064,81.14555,2587.545,369.9889
3.099998,B,3.099998,1.585079,0.002982915,1.089148,0.001199147,96.15673,7.043852,85.72135,0.0943951,43.63398,55.28241,5.417871,17.7589214237633,14.44595,10.32927,1838.5725518531,1814.223,283.5647,80.66779,81.11649,2768.715,398.2519
3.199997,B,3.199997,1.587454,0.001141672,1.088344,0.000134222,96.08681,7.002309,85.31338,0.01052346,43.48347,55.27342,5.4837,19.6002090362552,16.19032,11.04725,1840.2705376394,1815.765,284.6511,80.64037,81.09045,2950.221,426.662
3.299997,B,3.299997,1.589976,-0.0005712046,1.087495,-0.0001484236,95.93504,6.960937,84.91557,-0.01159187,43.33295,55.26293,5.548829,20.9581997435467,17.58102,11.4085,1842.13021284084,1817.468,285.7527,80.61346,81.06477,3131.89,455.1817
3.399997,B,3.399997,1.592611,0.001316413,1.086611,0.0007592401,66.57799,6.919773,84.52474,0.05898564,43.18243,55.25147,5.613507,-115.454003962964,-114.9408,-10.8738,1842.75688481611,1817.953,286.6601,80.58997,81.03922,3313.723,483.8126
3.499997,S,0.06999999,1.570277,0.03357473,0.6080183,0.003262907,0,3.2,24.49975,0.1310749,21.86,32.42165,6.705812,-278.136110795223,-275.3253,-39.44205,1814.20961740184,1790.029,280.5464,80.6685,81.09265,3493.948,512.1287
3.599997,S,0.17,1.547411,-0.0358,0.6123649,-0.006626279,0,3.2,23.79379,-0.2566887,21.86,32.43699,6.715546,-271.119468809071,-268.9158,-34.49723,1786.79384921569,1762.915,276.4708,80.58659,81.08714,3671.455,539.9723
3.699997,S,0.27,1.525113,0.02462588,0.6167107,0.008226476,0,3.2,23.11568,0.3074229,21.86,32.45388,6.72627,-264.200987326335,-261.2855,-39.1414,1760.07411510224,1736.426,272.8811,80.62181,81.06895,3846.283,567.447
3.799997,S,0.3699999,1.503357,0.01944915,0.6210501,0.004333151,0,3.2,22.46374,0.156268,21.86,32.47651,6.740643,-257.660677466155,-255.0361,-36.68259,1734.02391381323,1710.606,269.3477,80.59244,81.05182,4018.5,594.5569
3.899997,S,0.4699998,1.482121,0.007868393,0.6253904,0.002969061,0,3.2,21.8368,0.1033666,21.86,32.49585,6.752917,-251.364483920657,-248.8829,-35.23359,1708.61186882405,1685.426,265.854,80.55813,81.03619,4188.171,621.3154
3.999997,S,0.5699998,1.461388,-0.0024349,0.6297271,-0.0002832041,0,3.2,21.23357,-0.009521512,21.86,32.51622,6.765856,-245.320113132943,-243.06,-33.2234,1683.81948732778,1660.856,262.4679,80.52422,81.01971,4355.357,647.7309
4.099997,S,0.6699997,1.441139,0.002747719,0.63406,0.0003214732,0,3.2,20.65276,0.01044096,21.86,32.53317,6.776615,-239.476288626849,-237.2509,-32.57151,1659.62035359458,1636.872,259.1726,80.50533,81.00282,4520.118,673.8124
4.199997,S,0.7699996,1.421355,0.00218645,0.6383881,0.0007084167,0,3.2,20.09328,0.02223384,21.86,32.54939,6.786913,-233.848558070256,-231.6669,-31.86841,1635.99332788154,1613.455,255.9536,80.48064,80.98589,4682.513,699.568
4.299997,S,0.8699995,1.402022,0.001583191,0.6427099,0.0004513893,0,3.2,19.55406,0.01369445,21.86,32.56598,6.797446,-228.428850479773,-226.3166,-30.99252,1612.91882389822,1590.584,252.8177,80.45551,80.96859,4842.597,725.0059
4.399997,S,0.9699994,1.383121,0.002002874,0.6470257,0.0005134559,0,3.2,19.03412,0.0150625,21.86,32.58191,6.807563,-223.200883968019,-221.1424,-30.24357,1590.37516660819,1568.238,249.7591,80.43108,80.95101,5000.422,750.1341
4.499997,S,1.069999,1.364641,0.002103749,0.6513342,0.0005671022,0,3.2,18.53262,0.01609115,21.86,32.59758,6.817508,-218.158301307768,-216.1521,-29.51803,1568.34702000555,1546.402,246.7745,80.40606,80.9332,5156.041,774.9601
4.599997,S,1.169999,1.346562,0.002144034,0.6556364,0.0005855562,0,3.2,18.04854,0.01607503,21.86,32.61301,6.82731,-213.291260878327,-211.3369,-28.80758,1546.8113628984,1525.053,243.8619,80.38065,80.91509,5309.502,799.4913
4.699996,S,1.269999,1.328874,0.002226343,0.6599309,0.000605437,0,3.2,17.58118,0.01608542,21.86,32.62822,6.836962,-208.59214343805,-206.6878,-28.1218,1525.75302795055,1504.176,241.019,80.35496,80.89669,5460.855,823.7349
4.799996,S,1.369999,1.311562,0.002331465,0.6642185,0.0006334059,0,3.2,17.12978,0.01629096,21.86,32.64071,6.844894,-204.053495529611,-202.1972,-27.46127,1505.15678637386,1483.756,238.2432,80.32896,80.87801,5610.146,847.6974
4.899996,S,1.469999,1.294614,0.002423103,0.6684988,0.0006639861,0,3.2,16.69357,0.0165364,21.86,32.64765,6.849302,-199.66762905133,-197.8577,-26.82336,1485.00454168708,1463.775,235.5324,80.30262,80.85903,5757.419,871.3857
4.999996,S,1.569999,1.278018,0.002530162,0.672772,0.0006932068,0,3.2,16.27193,0.01672156,21.86,32.65449,6.853645,-195.428131051942,-193.6631,-26.20607,1465.28404292578,1444.221,232.8841,80.27598,80.83977,5902.718,894.806
5.099996,S,1.669999,1.261762,0.002632733,0.6770386,0.0007247988,0,3.2,15.86421,0.0169385,21.86,32.66123,6.857922,-191.32865916365,-189.607,-25.6094,1445.98018464162,1425.079,230.2964,80.249,80.82022,6046.084,917.9646
5.199996,S,1.769999,1.245836,0.002737384,0.6812984,0.0007574524,0,3.2,15.46984,0.01715398,21.86,32.66787,6.862136,-187.363411538043,-185.6837,-25.03221,1427.07882696586,1406.335,227.7673,80.22169,80.80037,6187.558,940.8673
5.299996,S,1.869999,1.230229,0.002841174,0.6855524,0.0007870243,0,3.2,15.08822,0.01727648,21.86,32.67444,6.866312,-183.526301755454,-181.8873,-24.47271,1408.56683654697,1387.976,225.2949,80.19403,80.78022,6327.179,963.52
5.399996,S,1.969998,1.214931,0.002958508,0.6898013,0.0008227738,0,3.2,14.71886,0.01751092,21.86,32.67813,6.868657,-179.812445845226,-178.2127,-23.93218,1390.43306393648,1369.991,222.8774,80.16605,80.75977,6464.984,985.928
5.499996,S,2.069999,1.199932,0.003111575,0.6940461,0.0008598434,0,3.2,14.36123,0.01774634,21.86,32.65706,6.855275,-176.216551303178,-174.6548,-23.40884,1372.66244474746,1352.365,220.5131,80.13775,80.73901,6601.01,1008.097
5.599996,S,2.169998,1.185222,0.003261214,0.6982886,0.0008975475,0,3.2,14.0149,0.0179683,21.86,32.63567,6.841694,-172.734244259534,-171.2093,-22.90185,1355.24681456431,1335.09,218.2004,80.10909,80.71793,6735.294,1030.032
5.699996,S,2.269998,1.170793,0.003428599,0.7025308,0.0009359613,0,3.2,13.67944,0.0181787,21.86,32.6139,6.827869,-169.361280629192,-167.872,-22.4106,1338.1730460734,1318.153,215.9374,80.08011,80.69655,6867.87,1051.739
5.799995,S,2.369998,1.156636,0.003594781,0.7067773,0.0009800423,0,3.2,13.35445,0.01847134,21.86,32.59166,6.813754,-166.093549721927,-164.6387,-21.93549,1321.43102790869,1301.544,213.7226,80.05077,80.67486,6998.769,1073.221
5.899995,S,2.469998,1.142745,0.003772889,0.7103357,0.001020637,0,3.2,13.02692,0.01867099,21.86,32.56889,6.799297,-162.80034531564,-161.3806,-21.45354,1305.01472845005,1285.257,211.5553,80.02107,80.65284,7128.024,1094.485
5.999995,S,2.569998,1.129128,0.003953345,0.7133402,0.001064627,0,3.2,12.70022,0.01890771,21.86,32.54552,6.784457,-159.515573633238,-158.131,-20.97153,1288.93119698801,1269.299,209.4364,79.99105,80.63052,7255.669,1115.534
6.099995,S,2.669998,1.115777,0.004153349,0.7163346,0.001110898,0,3.2,12.38423,0.01915853,21.86,32.52139,6.769135,-156.338281205667,-154.9877,-20.50539,1273.17044418808,1253.66,207.3651,79.96068,80.60787,7381.736,1136.373
6.199995,S,2.769998,1.102683,0.004345294,0.7193201,0.001154496,0,3.2,12.07844,0.01933857,21.86,32.49639,6.753261,-153.263700111088,-151.9461,-20.05354,1257.72132692216,1238.329,205.3396,79.92992,80.58488,7506.256,1157.008
6.299995,S,2.869998,1.089837,0.004572003,0.7222976,0.001208609,0,3.2,11.78244,0.01966782,21.86,32.47025,6.736666,-150.28757782314,-149.0017,-19.61758,1242.571730926,1223.294,203.3582,79.89883,80.56156,7629.26,1177.443
6.399995,S,2.969998,1.077236,0.004798086,0.7252666,0.001259874,0,3.2,11.49591,0.01992192,21.86,32.44275,6.719208,-147.406474124932,-146.1514,-19.19471,1227.71850939725,1208.552,201.4198,79.8674,80.53793,7750.776,1197.681
6.499995,S,3.069998,1.064867,0.005034104,0.7282293,0.001314649,0,3.2,11.21837,0.02020401,21.86,32.41347,6.700613,-144.615985797679,-143.3907,-18.78538,1213.14761667274,1194.089,199.5229,79.8356,80.51396,7870.833,1217.728
6.599995,S,3.169997,1.052725,0.005281715,0.7311859,0.001368813,0,3.2,10.94949,0.02044957,21.86,32.38184,6.68053,-141.912388150436,-140.716,-18.3884,1198.85096542173,1179.897,197.6663,79.80343,80.48964,7989.459,1237.587
6.699995,S,3.269997,1.040854,0.00548253,0.7222933,0.0014285,0,3.2,10.51753,0.02075267,21.86,32.35011,6.660388,-137.57034462163,-136.4245,-17.71879,1184.89647927739,1166.043,195.8612,79.77089,80.46499,8106.684,1257.263
6.799994,S,3.369997,1.029379,0.005662531,0.7102953,0.001486509,0,3.2,10.06263,0.02101145,21.86,32.31984,6.641167,-132.998103567166,-131.9062,-17.00735,1171.40992904943,1152.651,194.1287,79.73808,80.43999,8222.548,1276.762
6.899994,S,3.469997,1.018281,0.00585444,0.6986914,0.001546465,0,3.2,9.635222,0.02127908,21.86,32.29056,6.622576,-128.70220355303,-127.6609,-16.33866,1158.36509009073,1139.695,192.4652,79.705,80.41465,8337.098,1296.091
6.999994,S,3.569997,1.007539,0.006044234,0.6874598,0.001605914,0,3.2,9.233099,0.02152183,21.86,32.26221,6.60458,-124.660530658204,-123.6668,-15.70893,1145.73854032092,1127.152,190.8663,79.6717,80.38899,8450.374,1315.257
7.099994,S,3.669997,0.9971301,0.006234112,0.6765765,0.001668782,0,3.2,8.854178,0.02179249,21.86,32.23475,6.587139,-120.852202311588,-119.9032,-15.11547,1133.50204507901,1114.994,189.3282,79.63813,80.36298,8562.417,1334.266
7.199994,S,3.769997,0.9870362,0.006419938,0.6660225,0.001727862,0,3.2,8.496684,0.02199698,21.86,32.20811,6.570231,-117.259289305803,-116.3525,-14.55461,1121.63435058066,1103.2,187.8476,79.60429,80.33663,8673.267,1353.124
7.299994,S,3.869997,0.9772386,0.006625375,0.6557783,0.001795205,0,3.2,8.158955,0.02228961,21.86,32.18225,6.553812,-113.865080174206,-112.998,-14.02528,1110.11522576712,1091.75,186.4214,79.57019,80.30994,8782.954,1371.837
7.399994,S,3.969997,0.9677235,0.006829696,0.6458296,0.001860466,0,3.2,7.839576,0.02253845,21.86,32.15714,6.537865,-110.655440970293,-109.8259,-13.52399,1098.92745689103,1080.627,185.0469,79.53582,80.2829,8891.515,1390.41
7.499995,S,4.069998,0.9584747,0.00704272,0.6361592,0.001929963,0,3.2,7.537184,0.02282103,21.86,32.13272,6.522364,-107.616501802207,-106.8224,-13.04938,1088.05179173349,1069.812,183.721,79.50119,80.25553,8998.98,1408.849
7.599998,S,4.170001,0.9494771,0.007249644,0.6267515,0.001995796,0,3.2,7.250529,0.02304349,21.86,32.10898,6.507287,-104.735895332999,-103.9754,-12.59857,1077.47102561197,1059.288,182.441,79.46628,80.22783,9105.38,1427.156
7.7,S,4.270003,0.9407181,0.007481647,0.6175933,0.002069984,0,3.2,6.978521,0.02334531,21.86,32.08585,6.492602,-102.002561846644,-101.2738,-12.17128,1067.17100707621,1049.041,181.2048,79.43112,80.19979,9210.742,1445.338
7.800002,S,4.370005,0.9321849,0.007708934,0.6086711,0.002143647,0,3.2,6.720132,0.02362293,21.86,32.06332,6.478295,-99.4061018595785,-98.70745,-11.76488,1057.1365996172,1039.056,180.0103,79.39565,80.1714,9315.096,1463.398
7.900004,S,4.470007,0.9238668,0.00792715,0.5989873,0.002214622,0,3.2,6.463815,0.02385447,21.86,32.04136,6.464355,-96.8306998336876,-96.16209,-11.35944,1047.3556415742,1029.321,178.8555,79.35989,80.14267,9418.465,1481.341
8.000007,S,4.57001,0.9157834,0.008142068,0.5864195,0.00228832,0,3.2,6.187568,0.02410147,21.86,32.02001,6.4508,-94.0554311163162,-93.41965,-10.91756,1037.85351247651,1019.861,177.7448,79.32387,80.11359,9520.874,1499.171
8.100009,S,4.670012,0.9079115,0.008384297,0.5791055,0.002366366,0,3.2,5.976624,0.02437847,21.86,31.99922,6.437601,-91.9359068278749,-91.32434,-10.58659,1028.59370518545,1010.64,176.6721,79.28761,80.0842,9622.351,1516.891
8.200011,S,4.770014,0.9001961,0.008651358,0.5766526,0.002449835,0,3.2,5.822321,0.0246917,21.86,31.97884,6.424658,-90.3850212280027,-89.79019,-10.35248,1019.51436423463,1001.597,175.6271,79.25103,80.05446,9722.916,1534.506
8.300014,S,4.870017,0.8925967,0.008917351,0.5758985,0.002525254,0,3.2,5.689469,0.02490393,21.86,31.97825,6.424287,-89.0495885066046,-88.46884,-10.1535,1010.5734691648,992.6905,174.6031,79.21408,80.02435,9822.584,1552.017
8.400016,S,4.970019,0.8850672,0.009098016,0.5751327,0.002577126,0,3.2,5.617328,0.02512661,21.86,31.9782,6.424255,-88.3234987627732,-87.74876,-10.0596,1001.71426314918,983.8647,173.5897,79.17665,79.99391,9921.368,1569.427
8.500018,S,5.070021,0.9034584,0.00833782,0.5131473,0.002429368,89.67599,3.18842,5.201753,0.02502315,21.79329,31.98745,6.47248,820.851596967521,804.8997,161.0398,1031.29552718886,1012.794,179.8005,79.13905,79.93321,10020.47,1586.929
8.60002,S,5.170023,0.9918748,0.00648121,0.5805101,0.001796703,115.646,3.131468,7.062788,0.02228376,21.69803,32.22079,6.681116,1084.06092477729,1063.223,211.53,1133.6507357268,1113.184,199.772,79.10268,79.826,10127.17,1605.887
8.700023,S,5.270026,1.09081,0.004942232,0.6126218,0.001374455,119.5369,3.067052,8.972618,0.02050034,21.60276,32.47211,6.901175,1128.27882717439,1106.474,220.7451,1245.60415185645,1222.982,221.6449,79.06855,79.7276,10244.51,1626.954
8.800025,S,5.370028,1.191823,0.003622197,0.5916923,0.001040594,120.4247,3.001775,10.29268,0.01841133,21.5075,32.6452,7.071557,1148.8728568558,1126.546,225.3951,1359.53184997256,1334.703,243.9702,79.03671,79.64127,10372.94,1650.231
8.900027,S,5.47003,1.295227,0.002872973,0.5637392,0.0008131595,122.0609,2.93584,11.51757,0.01688221,21.41223,32.64725,7.133347,1179.89435928941,1156.865,231.9786,1476.1128990257,1449.015,266.8701,79.00744,79.56458,10512.67,1675.768
9.00003,S,5.570033,1.401579,0.002353496,0.5382066,0.0006499771,123.6686,2.868996,12.7983,0.01569356,21.31696,32.56614,7.142336,1211.79006126998,1188.045,238.7137,1595.86123228119,1566.423,290.4399,78.98022,79.49574,10664,1703.628
9.100032,S,5.670035,1.510594,0.001941869,0.5149891,0.0005264619,124.4757,2.801458,14.13281,0.01465771,21.2217,32.47476,7.144803,1235.71066389234,1211.399,243.9125,1718.34765184435,1686.506,314.5961,78.95473,79.43365,10827.23,1733.875
9.200034,S,5.770037,1.62195,0.001647586,0.4939963,0.0004358424,125.2226,2.733496,15.51972,0.0138818,21.12643,32.38152,7.146088,1259.68852184925,1234.812,249.1074,1843.26424057155,1808.962,339.2785,78.9308,79.37734,11002.6,1766.565
9.300036,S,5.870039,1.73532,0.001403688,0.4751791,0.0003650748,125.314,2.66532,16.96025,0.01320086,21.03116,32.28545,7.14558,1276.43474095765,1251.13,252.9019,1970.14922921587,1933.338,364.3975,78.9082,79.32606,11190.32,1801.745
9.400039,S,5.970042,1.850384,0.001216109,0.4585137,0.0003073916,125.1663,2.597152,18.45852,0.01252834,20.9359,32.18587,7.14284,1290.37845454005,1264.7,256.1454,2098.66404342924,2059.302,389.8866,78.88681,79.27912,11390.57,1839.457
9.500041,S,6.070044,1.966514,0.001056098,0.4440315,0.0002640821,124.3965,2.52932,20.01734,0.01204479,20.84063,32.0826,7.137755,1296.21238856118,1270.315,257.8107,2228.02583111496,2186.086,415.594,78.86646,79.23602,11603.47,1879.73
9.600043,S,6.170046,2.083375,0.0009273687,0.421139,0.0002248276,122.0339,2.46207,21.11575,0.01139687,20.74537,31.97765,7.131608,1287.25591769284,1261.429,256.5632,2357.7711731767,2313.236,441.4266,78.84709,79.19633,11829.08,1922.582
9.700046,S,6.270049,2.197505,0.000825002,0.3976381,0.0001993357,116.4385,2.397304,21.96909,0.01112355,20.6501,31.85483,7.114116,1236.33995934981,1211.387,247.1397,2483.71595020316,2436.648,466.5695,78.82865,79.1602,12067.23,1967.989
9.800048,S,6.370051,2.304794,0.0007386344,0.3769692,0.0001748613,105.7041,2.336904,22.67947,0.01061062,20.55483,31.7245,7.091851,1111.54596645089,1088.879,223.3315,2600.9193867147,2551.476,490.0595,78.81104,79.12766,12317.32,2015.842
9.90005,S,6.470053,2.40154,0.0006947984,0.3593574,0.0001601807,97.55431,2.282593,23.22546,0.01043075,20.45957,31.59808,7.072072,1016.1782884945,995.2561,205.1429,2706.27076894709,2654.67,511.285,78.79413,79.09841,12578.21,2065.923
10.00005,S,6.570055,2.491989,0.000663345,0.3470931,0.0001456955,93.81769,2.232211,23.8894,0.01009798,20.3643,31.47391,7.053721,976.401947026003,956.1729,197.7224,2804.82204463754,2751.187,531.2208,78.77779,79.07137,12849.01,2118.052
10.10005,S,6.670058,2.581131,0.0005896972,0.3395656,0.000130271,92.51139,2.183123,24.78788,0.009573289,20.26903,31.34712,7.033708,966.575677886864,946.4679,196.1302,2901.9241257942,2846.276,550.9063,78.76188,79.04566,13129.37,2172.16
10.20006,S,6.77006,2.666587,0.0005954567,0.332925,0.0001315625,86.08385,2.136061,25.63329,0.01018929,20.17377,31.22228,7.014932,879.024424300713,860.5354,179.3398,2993.82881557002,2936.261,569.6093,78.74645,79.02148,13419.02,2228.2
10.30006,S,6.870062,2.743993,0.0005763482,0.3273614,0.0001113192,78.17624,2.092898,26.36483,0.009010114,20.0785,31.10699,7.002218,765.001865369784,748.6446,157.3503,3076.18266922563,3016.873,586.4765,78.73134,78.99898,13717.17,2286.022
10.40006,S,6.970065,2.809052,0.0004448444,0.3229972,0.000106762,67.72816,2.055254,26.92086,0.008932771,19.98323,31.0087,7.000294,607.340453792706,593.9703,126.7348,3144.04494939264,3083.268,600.5349,78.7164,78.97836,14022.64,2345.399
10.50006,S,7.070067,2.860792,0.0006219399,0.3197199,0.0001358843,58.90594,2.023479,27.28549,0.01163088,19.88797,30.92972,7.010637,471.315347470979,460.5365,100.2212,3197.03685694593,3135.076,611.703,78.70197,78.9594,14333.92,2406.032
10.60007,S,7.170069,2.900925,0.0005665162,0.3172914,0.00006952295,50.54082,1.996705,27.48165,0.006034281,19.7927,30.8682,7.03206,340.136110134579,331.8286,74.71515,3236.95871411136,3174.064,620.3256,78.68746,78.94174,14649.68,2467.654
10.70007,S,7.270072,2.931942,0.0001188518,0.3154805,0.00009334207,46.75378,1.973952,27.54486,0.008163839,19.69744,30.82031,7.06214,281.684355344589,274.4812,63.29413,3267.31647937932,3203.672,627.0797,78.67273,78.92507,14968.75,2530.032
10.80007,S,7.370074,2.958583,0.00113782,0.3139699,0.0002219681,43.58662,1.953192,27.54198,0.01949899,19.60217,30.77885,7.096307,232.908071770434,226.6593,53.58854,3292.79259151012,3228.491,632.8861,78.65951,78.90886,15290.53,2593.039
10.90007,S,7.470076,2.98091,0.0002688059,0.3127353,-0.0001197325,40.45737,1.934352,27.47514,-0.01053073,19.5069,30.74436,7.134896,184.608451808678,179.1302,44.63913,3313.38224371196,3248.517,637.7403,78.64444,78.8931,15614.52,2656.578
